,key_fangraphs,Name,playerID,awardID,yearID,lgID
3089,1119,Jeff Kent,kentje01,Silver Slugger,2001,NL
3090,1119,Jeff Kent,kentje01,Silver Slugger,2002,NL
3091,1119,Jeff Kent,kentje01,TSN All-Star,2002,NL
3092,1119,Jeff Kent,kentje01,Silver Slugger,2005,NL
3093,1119,Jeff Kent,kentje01,TSN All-Star,2005,NL
3094,1006868,Jim Kern,kernji01,Rolaids Relief Man Award,1979,AL
3095,1006868,Jim Kern,kernji01,TSN All-Star,1979,AL
3096,1006868,Jim Kern,kernji01,TSN Fireman of the Year,1979,AL
3097,2036,Clayton Kershaw,kershcl01,Cy Young Award,2011,NL
3098,2036,Clayton Kershaw,kershcl01,Gold Glove,2011,NL
3099,2036,Clayton Kershaw,kershcl01,Pitching Triple Crown,2011,NL
3100,2036,Clayton Kershaw,kershcl01,TSN Pitcher of the Year,2011,NL
3101,2036,Clayton Kershaw,kershcl01,Roberto Clemente Award,2012,ML
3102,2036,Clayton Kershaw,kershcl01,Branch Rickey Award,2013,ML
3103,2036,Clayton Kershaw,kershcl01,Cy Young Award,2013,NL
3104,2036,Clayton Kershaw,kershcl01,Cy Young Award,2014,NL
3105,2036,Clayton Kershaw,kershcl01,Most Valuable Player,2014,NL
3106,2036,Clayton Kershaw,kershcl01,TSN Major League Player of the Year,2014,ML
3107,1006877,Don Kessinger,kessido01,TSN All-Star,1968,NL
3108,1006877,Don Kessinger,kessido01,Gold Glove,1969,NL
3109,1006877,Don Kessinger,kessido01,TSN All-Star,1969,NL
3110,1006877,Don Kessinger,kessido01,Gold Glove,1970,NL
3111,1006877,Don Kessinger,kessido01,TSN All-Star,1970,NL
3112,1006877,Don Kessinger,kessido01,Lou Gehrig Memorial Award,1978,ML
3113,9434,Dallas Keuchel,keuchda01,Gold Glove,2014,AL
3114,9434,Dallas Keuchel,keuchda01,Cy Young Award,2015,AL
3115,9434,Dallas Keuchel,keuchda01,Gold Glove,2015,AL
3116,9434,Dallas Keuchel,keuchda01,Gold Glove,2016,AL
3117,9434,Dallas Keuchel,keuchda01,Gold Glove,2018,AL
3118,9434,Dallas Keuchel,keuchda01,Gold Glove,2021,AL
3119,1006885,Jimmy Key,keyji01,TSN All-Star,1987,AL
3120,1006885,Jimmy Key,keyji01,TSN Pitcher of the Year,1987,AL
3121,1006885,Jimmy Key,keyji01,TSN All-Star,1993,AL
3122,1006885,Jimmy Key,keyji01,TSN All-Star,1994,AL
3123,1006885,Jimmy Key,keyji01,TSN Pitcher of the Year,1994,AL
3124,11038,Kevin Kiermaier,kiermke01,Gold Glove,2015,AL
3125,11038,Kevin Kiermaier,kiermke01,Gold Glove,2016,AL
3126,11038,Kevin Kiermaier,kiermke01,Gold Glove,2019,AL
3127,1006905,Harmon Killebrew,killeha01,TSN All-Star,1964,AL
3128,1006905,Harmon Killebrew,killeha01,TSN All-Star,1967,AL
3129,1006905,Harmon Killebrew,killeha01,Most Valuable Player,1969,AL
3130,1006905,Harmon Killebrew,killeha01,TSN All-Star,1969,AL
3131,1006905,Harmon Killebrew,killeha01,TSN Player of the Year,1969,AL
3132,1006905,Harmon Killebrew,killeha01,TSN All-Star,1970,AL
3133,1006905,Harmon Killebrew,killeha01,TSN Player of the Year,1970,AL
3134,1006905,Harmon Killebrew,killeha01,Lou Gehrig Memorial Award,1971,ML
3135,1006902,Bill Killefer,killebi01,Baseball Magazine All-Star,1917,ML
3136,1006902,Bill Killefer,killebi01,Baseball Magazine All-Star,1917,NL
3137,1006902,Bill Killefer,killebi01,Baseball Magazine All-Star,1918,ML
3138,1006902,Bill Killefer,killebi01,Baseball Magazine All-Star,1918,NL
3139,6655,Craig Kimbrel,kimbrcr01,Rookie of the Year,2011,NL
3140,6655,Craig Kimbrel,kimbrcr01,Rolaids Relief Man Award,2012,NL
3141,6655,Craig Kimbrel,kimbrcr01,Reliever of the Year Award,2014,NL
3142,6655,Craig Kimbrel,kimbrcr01,Reliever of the Year Award,2017,AL
3143,6655,Craig Kimbrel,kimbrcr01,TSN All-Star,2017,AL
3144,1006922,Ellis Kinder,kindeel01,TSN All-Star,1949,ML
3145,1006922,Ellis Kinder,kindeel01,TSN Pitcher of the Year,1949,AL
3146,1006923,Ralph Kiner,kinerra01,Baseball Magazine All-Star,1947,NL
3147,1006923,Ralph Kiner,kinerra01,TSN All-Star,1947,ML
3148,1006923,Ralph Kiner,kinerra01,Baseball Magazine All-Star,1948,NL
3149,1006923,Ralph Kiner,kinerra01,Baseball Magazine All-Star,1949,NL
3150,1006923,Ralph Kiner,kinerra01,TSN All-Star,1949,ML
3151,1006923,Ralph Kiner,kinerra01,Baseball Magazine All-Star,1950,ML
3152,1006923,Ralph Kiner,kinerra01,Baseball Magazine All-Star,1950,NL
3153,1006923,Ralph Kiner,kinerra01,TSN All-Star,1950,ML
3154,1006923,Ralph Kiner,kinerra01,TSN Player of the Year,1950,NL
3155,1006923,Ralph Kiner,kinerra01,TSN All-Star,1951,ML
3156,16512,Isiah Kiner-Falefa,kineris01,Gold Glove,2020,AL
3157,1006939,Dave Kingman,kingmda01,TSN All-Star,1979,NL
3158,1006939,Dave Kingman,kingmda01,TSN All-Star,1984,AL
3159,6195,Ian Kinsler,kinslia01,Gold Glove,2016,AL
3160,6195,Ian Kinsler,kinslia01,Gold Glove,2018,AL
3161,1006982,Ron Kittle,kittlro01,Rookie of the Year,1983,AL
3162,1006991,Chuck Klein,kleinch01,Baseball Magazine All-Star,1931,NL
3163,1006991,Chuck Klein,kleinch01,TSN Guide MVP,1931,NL
3164,1006991,Chuck Klein,kleinch01,Baseball Magazine All-Star,1932,ML
3165,1006991,Chuck Klein,kleinch01,Baseball Magazine All-Star,1932,NL
3166,1006991,Chuck Klein,kleinch01,Most Valuable Player,1932,NL
3167,1006991,Chuck Klein,kleinch01,TSN All-Star,1932,ML
3168,1006991,Chuck Klein,kleinch01,TSN Guide MVP,1932,NL
3169,1006991,Chuck Klein,kleinch01,Baseball Magazine All-Star,1933,ML
3170,1006991,Chuck Klein,kleinch01,Baseball Magazine All-Star,1933,NL
3171,1006991,Chuck Klein,kleinch01,Triple Crown,1933,NL
3172,1006991,Chuck Klein,kleinch01,TSN All-Star,1933,ML
3173,1007008,Johnny Kling,klingjo01,Baseball Magazine All-Star,1908,ML
3174,1007008,Johnny Kling,klingjo01,Baseball Magazine All-Star,1908,NL
3175,1007008,Johnny Kling,klingjo01,Baseball Magazine All-Star,1909,ML
3176,1007008,Johnny Kling,klingjo01,Baseball Magazine All-Star,1909,NL
3177,2429,Corey Kluber,klubeco01,Cy Young Award,2014,AL
3178,2429,Corey Kluber,klubeco01,TSN Pitcher of the Year,2016,AL
3179,2429,Corey Kluber,klubeco01,TSN All-Star,2016,AL
3180,2429,Corey Kluber,klubeco01,Cy Young Award,2017,AL
3181,1007020,Ted Kluszewski,kluszte01,TSN All-Star,1954,ML
3182,1007020,Ted Kluszewski,kluszte01,TSN All-Star,1955,ML
3183,1007020,Ted Kluszewski,kluszte01,TSN All-Star,1956,ML
3184,1007037,Bill Knickerbocker,knickbi01,Baseball Magazine All-Star,1934,AL
3185,1007043,Ray Knight,knighra01,Hutch Award,1983,ML
3186,1007043,Ray Knight,knighra01,Babe Ruth Award,1986,NL
3187,1007043,Ray Knight,knighra01,World Series MVP,1986,ML
3188,609,Chuck Knoblauch,knoblch01,Rookie of the Year,1991,AL
3189,609,Chuck Knoblauch,knoblch01,TSN All-Star,1994,AL
3190,609,Chuck Knoblauch,knoblch01,Silver Slugger,1995,AL
3191,609,Chuck Knoblauch,knoblch01,Gold Glove,1997,AL
3192,609,Chuck Knoblauch,knoblch01,Silver Slugger,1997,AL
3193,609,Chuck Knoblauch,knoblch01,TSN All-Star,1997,AL
3194,1007049,Bobby Knoop,knoopbo01,Gold Glove,1966,AL
3195,1007049,Bobby Knoop,knoopbo01,Gold Glove,1967,AL
3196,1007049,Bobby Knoop,knoopbo01,Gold Glove,1968,AL
3197,924,Billy Koch,kochbi01,Rolaids Relief Man Award,2002,AL
3198,924,Billy Koch,kochbi01,TSN Reliever of the Year,2002,AL
3199,242,Paul Konerko,konerpa01,TSN All-Star,2004,AL
3200,242,Paul Konerko,konerpa01,ALCS MVP,2005,AL
3201,242,Paul Konerko,konerpa01,Roberto Clemente Award,2014,AL
3202,1007098,Jim Konstanty,konstji01,Baseball Magazine All-Star,1950,ML
3203,1007098,Jim Konstanty,konstji01,Baseball Magazine All-Star,1950,NL
3204,1007098,Jim Konstanty,konstji01,Most Valuable Player,1950,NL
3205,1007098,Jim Konstanty,konstji01,TSN All-Star,1950,ML
3206,1007098,Jim Konstanty,konstji01,TSN Pitcher of the Year,1950,NL
3207,1007124,Sandy Koufax,koufasa01,Babe Ruth Award,1963,NL
3208,1007124,Sandy Koufax,koufasa01,Cy Young Award,1963,ML
3209,1007124,Sandy Koufax,koufasa01,Most Valuable Player,1963,NL
3210,1007124,Sandy Koufax,koufasa01,Pitching Triple Crown,1963,NL
3211,1007124,Sandy Koufax,koufasa01,TSN All-Star,1963,NL
3212,1007124,Sandy Koufax,koufasa01,TSN Major League Player of the Year,1963,ML
3213,1007124,Sandy Koufax,koufasa01,TSN Pitcher of the Year,1963,NL
3214,1007124,Sandy Koufax,koufasa01,World Series MVP,1963,ML
3215,1007124,Sandy Koufax,koufasa01,TSN All-Star,1964,NL
3216,1007124,Sandy Koufax,koufasa01,TSN Pitcher of the Year,1964,NL
3217,1007124,Sandy Koufax,koufasa01,Babe Ruth Award,1965,NL
3218,1007124,Sandy Koufax,koufasa01,Cy Young Award,1965,ML
3219,1007124,Sandy Koufax,koufasa01,Pitching Triple Crown,1965,NL
3220,1007124,Sandy Koufax,koufasa01,TSN All-Star,1965,NL
3221,1007124,Sandy Koufax,koufasa01,TSN Major League Player of the Year,1965,ML
3222,1007124,Sandy Koufax,koufasa01,TSN Pitcher of the Year,1965,NL
3223,1007124,Sandy Koufax,koufasa01,World Series MVP,1965,ML
3224,1007124,Sandy Koufax,koufasa01,Cy Young Award,1966,ML
3225,1007124,Sandy Koufax,koufasa01,Hutch Award,1966,ML
3226,1007124,Sandy Koufax,koufasa01,Pitching Triple Crown,1966,NL
3227,1007124,Sandy Koufax,koufasa01,TSN All-Star,1966,NL
3228,1007124,Sandy Koufax,koufasa01,TSN Pitcher of the Year,1966,NL
3229,1007156,Ray Kremer,kremera01,Baseball Magazine All-Star,1926,ML
3230,1007156,Ray Kremer,kremera01,Baseball Magazine All-Star,1926,NL
3231,1007156,Ray Kremer,kremera01,Baseball Magazine All-Star,1930,NL
3232,1007160,Red Kress,kressre01,Baseball Magazine All-Star,1929,AL
3233,1007188,Tony Kubek,kubekto01,Rookie of the Year,1957,AL
3234,1007188,Tony Kubek,kubekto01,TSN All-Star,1961,AL
3235,1007200,Harvey Kuenn,kuennha01,Rookie of the Year,1953,AL
3236,1007200,Harvey Kuenn,kuennha01,TSN All-Star,1956,ML
3237,1007215,Whitey Kurowski,kurowwh01,Baseball Magazine All-Star,1945,ML
3238,1007215,Whitey Kurowski,kurowwh01,Baseball Magazine All-Star,1945,NL
3239,1007215,Whitey Kurowski,kurowwh01,TSN All-Star,1945,ML
3240,1007215,Whitey Kurowski,kurowwh01,Baseball Magazine All-Star,1946,ML
3241,1007215,Whitey Kurowski,kurowwh01,Baseball Magazine All-Star,1946,NL
3242,5384,Juan Lagares,lagarju01,Gold Glove,2014,NL
3243,1007259,Nap Lajoie,lajoina01,Triple Crown,1901,AL
3244,1007259,Nap Lajoie,lajoina01,Baseball Magazine All-Star,1908,AL
3245,1007259,Nap Lajoie,lajoina01,Baseball Magazine All-Star,1908,ML
3246,1007259,Nap Lajoie,lajoina01,Baseball Magazine All-Star,1910,AL
3247,1007259,Nap Lajoie,lajoina01,Baseball Magazine All-Star,1910,ML
3248,1007296,Jim Landis,landiji01,Gold Glove,1960,AL
3249,1007296,Jim Landis,landiji01,Gold Glove,1961,AL
3250,1007296,Jim Landis,landiji01,Gold Glove,1962,AL
3251,1007296,Jim Landis,landiji01,Gold Glove,1963,AL
3252,1007296,Jim Landis,landiji01,Gold Glove,1964,AL
3253,1007323,Mark Langston,langsma01,Gold Glove,1987,AL
3254,1007323,Mark Langston,langsma01,Gold Glove,1988,AL
3255,1007323,Mark Langston,langsma01,Gold Glove,1991,AL
3256,1007323,Mark Langston,langsma01,Gold Glove,1992,AL
3257,1007323,Mark Langston,langsma01,Gold Glove,1993,AL
3258,1007323,Mark Langston,langsma01,Gold Glove,1994,AL
3259,1007323,Mark Langston,langsma01,Gold Glove,1995,AL
3260,1007331,Carney Lansford,lansfca01,Silver Slugger,1981,AL
3261,1007331,Carney Lansford,lansfca01,TSN All-Star,1989,AL
3262,1007331,Carney Lansford,lansfca01,Hutch Award,1992,ML
3263,335,Barry Larkin,larkiba01,Silver Slugger,1988,NL
3264,335,Barry Larkin,larkiba01,TSN All-Star,1988,NL
3265,335,Barry Larkin,larkiba01,Silver Slugger,1989,NL
3266,335,Barry Larkin,larkiba01,Silver Slugger,1990,NL
3267,335,Barry Larkin,larkiba01,TSN All-Star,1990,NL
3268,335,Barry Larkin,larkiba01,Silver Slugger,1991,NL
3269,335,Barry Larkin,larkiba01,TSN All-Star,1991,NL
3270,335,Barry Larkin,larkiba01,Silver Slugger,1992,NL
3271,335,Barry Larkin,larkiba01,TSN All-Star,1992,NL
3272,335,Barry Larkin,larkiba01,Roberto Clemente Award,1993,ML
3273,335,Barry Larkin,larkiba01,Gold Glove,1994,NL
3274,335,Barry Larkin,larkiba01,Lou Gehrig Memorial Award,1994,ML
3275,335,Barry Larkin,larkiba01,TSN All-Star,1994,NL
3276,335,Barry Larkin,larkiba01,Gold Glove,1995,NL
3277,335,Barry Larkin,larkiba01,Most Valuable Player,1995,NL
3278,335,Barry Larkin,larkiba01,Silver Slugger,1995,NL
3279,335,Barry Larkin,larkiba01,TSN All-Star,1995,NL
3280,335,Barry Larkin,larkiba01,Gold Glove,1996,NL
3281,335,Barry Larkin,larkiba01,Silver Slugger,1996,NL
3282,335,Barry Larkin,larkiba01,TSN All-Star,1996,NL
3283,335,Barry Larkin,larkiba01,Silver Slugger,1998,NL
3284,335,Barry Larkin,larkiba01,TSN All-Star,1998,NL
3285,335,Barry Larkin,larkiba01,Silver Slugger,1999,NL
3286,335,Barry Larkin,larkiba01,TSN All-Star,1999,NL
3287,1904,Adam Laroche,larocad01,Gold Glove,2012,NL
3288,1904,Adam Laroche,larocad01,Silver Slugger,2012,NL
3289,1007359,Don Larsen,larsedo01,Babe Ruth Award,1956,AL
3290,1007359,Don Larsen,larsedo01,World Series MVP,1956,ML
3291,1007364,Frank Lary,laryfr01,Gold Glove,1961,AL
3292,1007364,Frank Lary,laryfr01,TSN All-Star,1961,AL
3293,1007369,Tom Lasorda,lasorto01,Branch Rickey Award,2006,ML
3294,1007386,Cookie Lavagetto,lavagco01,Baseball Magazine All-Star,1939,NL
3295,1007387,Mike Lavalliere,lavalmi01,Gold Glove,1987,NL
3296,1007387,Mike Lavalliere,lavalmi01,TSN All-Star,1988,NL
3297,1007410,Vern Law,lawve01,Cy Young Award,1960,ML
3298,1007410,Vern Law,lawve01,TSN All-Star,1960,ML
3299,1007410,Vern Law,lawve01,TSN Pitcher of the Year,1960,NL
3300,1007410,Vern Law,lawve01,Lou Gehrig Memorial Award,1965,ML
3301,1007406,Roxie Lawson,lawsoro01,Baseball Magazine All-Star,1937,AL
3302,1007422,Tony Lazzeri,lazzeto01,Baseball Magazine All-Star,1927,AL
3303,1007422,Tony Lazzeri,lazzeto01,Baseball Magazine All-Star,1928,AL
3304,1007422,Tony Lazzeri,lazzeto01,Baseball Magazine All-Star,1930,AL
3305,1007422,Tony Lazzeri,lazzeto01,TSN All-Star,1932,ML
3306,1007428,Tommy Leach,leachto01,Baseball Magazine All-Star,1909,NL
3307,1007428,Tommy Leach,leachto01,Baseball Magazine All-Star,1910,NL
3308,1007428,Tommy Leach,leachto01,Baseball Magazine All-Star,1913,NL
3309,10130,Mike Leake,leakemi01,Gold Glove,2019,AL
3310,1007438,Tim Leary,learyti01,Silver Slugger,1988,NL
3311,1007447,Bill Lee,leebi02,Baseball Magazine All-Star,1938,NL
3312,243,Carlos Lee,leeca01,Silver Slugger,2005,NL
3313,243,Carlos Lee,leeca01,Silver Slugger,2007,NL
3314,243,Carlos Lee,leeca01,TSN All-Star,2007,NL
3315,1636,Cliff Lee,leecl02,Comeback Player of the Year,2008,AL
3316,1636,Cliff Lee,leecl02,Cy Young Award,2008,AL
3317,1636,Cliff Lee,leecl02,TSN Pitcher of the Year,2008,AL
3318,525,Derrek Lee,leede02,Gold Glove,2003,NL
3319,525,Derrek Lee,leede02,Gold Glove,2005,NL
3320,525,Derrek Lee,leede02,Silver Slugger,2005,NL
3321,525,Derrek Lee,leede02,Gold Glove,2007,NL
3322,1007468,Thornton Lee,leeth01,Baseball Magazine All-Star,1941,AL
3323,1007468,Thornton Lee,leeth01,Baseball Magazine All-Star,1941,ML
3324,1007468,Thornton Lee,leeth01,TSN All-Star,1941,ML
3325,1007473,Jim Lefebvre,lefebji01,Rookie of the Year,1965,NL
3326,1007490,Hank Leiber,leibeha01,Baseball Magazine All-Star,1939,NL
3327,1007490,Hank Leiber,leibeha01,Baseball Magazine All-Star,1940,NL
3328,883,Al Leiter,leiteal01,TSN All-Star,1996,NL
3329,883,Al Leiter,leiteal01,Branch Rickey Award,1999,ML
3330,883,Al Leiter,leiteal01,Roberto Clemente Award,2000,ML
3331,9874,Dj Lemahieu,lemahdj01,Gold Glove,2014,NL
3332,9874,Dj Lemahieu,lemahdj01,Gold Glove,2017,NL
3333,9874,Dj Lemahieu,lemahdj01,Gold Glove,2018,NL
3334,9874,Dj Lemahieu,lemahdj01,Silver Slugger,2019,AL
3335,9874,Dj Lemahieu,lemahdj01,TSN All-Star,2019,AL
3336,9874,Dj Lemahieu,lemahdj01,Silver Slugger,2020,AL
3337,9874,Dj Lemahieu,lemahdj01,TSN All-Star,2020,AL
3338,1007517,Bob Lemon,lemonbo01,Baseball Magazine All-Star,1948,AL
3339,1007517,Bob Lemon,lemonbo01,Baseball Magazine All-Star,1948,ML
3340,1007517,Bob Lemon,lemonbo01,TSN All-Star,1948,ML
3341,1007517,Bob Lemon,lemonbo01,TSN Pitcher of the Year,1948,AL
3342,1007517,Bob Lemon,lemonbo01,Baseball Magazine All-Star,1950,AL
3343,1007517,Bob Lemon,lemonbo01,TSN All-Star,1950,ML
3344,1007517,Bob Lemon,lemonbo01,TSN Pitcher of the Year,1950,AL
3345,1007517,Bob Lemon,lemonbo01,TSN All-Star,1954,ML
3346,1007517,Bob Lemon,lemonbo01,TSN Pitcher of the Year,1954,AL
3347,1007531,Dennis Leonard,leonade01,Hutch Award,1986,ML
3348,1007532,Dutch Leonard,leonadu01,Baseball Magazine All-Star,1914,AL
3349,1007533,Dutch Leonard,leonadu02,Baseball Magazine All-Star,1939,AL
3350,1007533,Dutch Leonard,leonadu02,Baseball Magazine All-Star,1941,AL
3351,1007535,Jeffrey Leonard,leonaje01,NLCS MVP,1987,NL
3352,4930,Jon Lester,lestejo01,Hutch Award,2008,ML
3353,4930,Jon Lester,lestejo01,NLCS MVP,2016,NL
3354,286,Darren Lewis,lewisda01,Gold Glove,1994,NL
3355,19508,Kyle Lewis,lewisky01,Rookie of the Year,2020,AL
3356,1007593,Sixto Lezcano,lezcasi01,Gold Glove,1979,AL
3357,563,Brad Lidge,lidgebr01,Comeback Player of the Year,2008,NL
3358,563,Brad Lidge,lidgebr01,Rolaids Relief Man Award,2008,NL
3359,563,Brad Lidge,lidgebr01,TSN Reliever of the Year,2008,NL
3360,959,Mike Lieberthal,liebemi01,Gold Glove,1999,NL
3361,475,Jose Lima,limajo01,TSN All-Star,1999,NL
3362,5705,Tim Lincecum,linceti01,Cy Young Award,2008,NL
3363,5705,Tim Lincecum,linceti01,TSN Pitcher of the Year,2008,NL
3364,5705,Tim Lincecum,linceti01,Cy Young Award,2009,NL
3365,5705,Tim Lincecum,linceti01,TSN Pitcher of the Year,2009,NL
3366,5705,Tim Lincecum,linceti01,Babe Ruth Award,2010,NL
3367,8027,Adam Lind,lindad01,Silver Slugger,2009,AL
3368,1007623,Jose Lind,lindjo01,Gold Glove,1992,NL
3369,12916,Francisco Lindor,lindofr01,Gold Glove,2016,AL
3370,12916,Francisco Lindor,lindofr01,TSN All-Star,2016,AL
3371,12916,Francisco Lindor,lindofr01,SIlver Slugger,2017,AL
3372,12916,Francisco Lindor,lindofr01,TSN All-Star,2017,AL
3373,12916,Francisco Lindor,lindofr01,SIlver Slugger,2018,AL
3374,12916,Francisco Lindor,lindofr01,TSN All-Star,2018,AL
3375,12916,Francisco Lindor,lindofr01,Gold Glove,2019,AL
3376,1007631,Freddie Lindstrom,lindsfr01,TSN All-Star,1928,ML
3377,1007631,Freddie Lindstrom,lindsfr01,Baseball Magazine All-Star,1930,ML
3378,1007631,Freddie Lindstrom,lindsfr01,Baseball Magazine All-Star,1930,NL
3379,1007631,Freddie Lindstrom,lindsfr01,TSN All-Star,1930,ML
3380,3201,Francisco Liriano,liriafr01,Comeback Player of the Year,2010,AL
3381,3201,Francisco Liriano,liriafr01,Comeback Player of the Year,2013,NL
3382,1007655,Pat Listach,listapa01,Rookie of the Year,1992,AL
3383,662,Paul Lo Duca,loducpa01,TSN All-Star,2005,NL
3384,1007684,Hans Lobert,loberha01,Baseball Magazine All-Star,1911,NL
3385,1007684,Hans Lobert,loberha01,Baseball Magazine All-Star,1914,NL
3386,246,Kenny Lofton,loftoke01,Gold Glove,1993,AL
3387,246,Kenny Lofton,loftoke01,Gold Glove,1994,AL
3388,246,Kenny Lofton,loftoke01,Gold Glove,1995,AL
3389,246,Kenny Lofton,loftoke01,Gold Glove,1996,AL
3390,1007712,Mickey Lolich,lolicmi01,Babe Ruth Award,1968,AL
3391,1007712,Mickey Lolich,lolicmi01,World Series MVP,1968,ML
3392,1007714,Sherm Lollar,lollash01,Gold Glove,1957,ML
3393,1007714,Sherm Lollar,lollash01,Gold Glove,1958,AL
3394,1007714,Sherm Lollar,lollash01,Gold Glove,1959,AL
3395,1007714,Sherm Lollar,lollash01,TSN All-Star,1959,ML
3396,1007718,Ernie Lombardi,lombaer01,Baseball Magazine All-Star,1938,NL
3397,1007718,Ernie Lombardi,lombaer01,Most Valuable Player,1938,NL
3398,1007718,Ernie Lombardi,lombaer01,TSN Guide MVP,1938,NL
3399,1007718,Ernie Lombardi,lombaer01,Baseball Magazine All-Star,1942,NL
3400,1007724,Jim Lonborg,lonboji01,Cy Young Award,1967,AL
3401,1007724,Jim Lonborg,lonboji01,TSN All-Star,1967,AL
3402,1007724,Jim Lonborg,lonboji01,TSN Pitcher of the Year,1967,AL
3403,9368,Evan Longoria,longoev01,Rookie of the Year,2008,AL
3404,9368,Evan Longoria,longoev01,Gold Glove,2009,AL
3405,9368,Evan Longoria,longoev01,Silver Slugger,2009,AL
3406,9368,Evan Longoria,longoev01,Gold Glove,2010,AL
3407,9368,Evan Longoria,longoev01,Gold Glove,2017,AL
3408,1007750,Davey Lopes,lopesda01,Gold Glove,1978,NL
3409,1007750,Davey Lopes,lopesda01,TSN All-Star,1978,NL
3410,1007750,Davey Lopes,lopesda01,TSN All-Star,1979,NL
3411,1007751,Al Lopez,lopezal01,Baseball Magazine All-Star,1933,NL
3412,1007751,Al Lopez,lopezal01,Baseball Magazine All-Star,1941,NL
3413,1007751,Al Lopez,lopezal01,Baseball Magazine All-Star,1945,NL
3414,1311,Felipe Lopez,lopezfe01,Silver Slugger,2005,NL
3415,1311,Felipe Lopez,lopezfe01,TSN All-Star,2005,NL
3416,103,Javy Lopez,lopezja01,NLCS MVP,1996,NL
3417,103,Javy Lopez,lopezja01,Silver Slugger,2003,NL
3418,103,Javy Lopez,lopezja01,TSN All-Star,2003,NL
3419,1007761,Harry Lord,lordha01,Baseball Magazine All-Star,1908,AL
3420,1007761,Harry Lord,lordha01,Baseball Magazine All-Star,1909,AL
3421,1007761,Harry Lord,lordha01,Baseball Magazine All-Star,1909,ML
3422,1007761,Harry Lord,lordha01,Baseball Magazine All-Star,1910,AL
3423,1383,Mark Loretta,loretma01,Silver Slugger,2004,NL
3424,1383,Mark Loretta,loretma01,TSN All-Star,2004,NL
3425,1383,Mark Loretta,loretma01,Hutch Award,2006,ML
3426,199,Derek Lowe,lowede01,TSN All-Star,2002,AL
3427,527,Mike Lowell,lowelmi01,Silver Slugger,2003,NL
3428,527,Mike Lowell,lowelmi01,Gold Glove,2005,NL
3429,527,Mike Lowell,lowelmi01,World Series MVP,2007,ML
3430,1007808,Red Lucas,lucasre01,Baseball Magazine All-Star,1929,ML
3431,1007808,Red Lucas,lucasre01,Baseball Magazine All-Star,1929,NL
3432,1260,Ryan Ludwick,ludwiry01,Silver Slugger,2008,NL
3433,1007843,Dolf Luque,luquedo01,Baseball Magazine All-Star,1923,ML
3434,1007843,Dolf Luque,luquedo01,Baseball Magazine All-Star,1923,NL
3435,1007855,Greg Luzinski,luzingr01,TSN All-Star,1975,NL
3436,1007855,Greg Luzinski,luzingr01,TSN All-Star,1977,NL
3437,1007855,Greg Luzinski,luzingr01,Roberto Clemente Award,1978,ML
3438,1007855,Greg Luzinski,luzingr01,TSN All-Star,1983,AL
3439,1007859,Sparky Lyle,lylesp01,TSN Fireman of the Year,1972,AL
3440,1007859,Sparky Lyle,lylesp01,Cy Young Award,1977,AL
3441,1007872,Fred Lynn,lynnfr01,Gold Glove,1975,AL
3442,1007872,Fred Lynn,lynnfr01,Most Valuable Player,1975,AL
3443,1007872,Fred Lynn,lynnfr01,Rookie of the Year,1975,AL
3444,1007872,Fred Lynn,lynnfr01,TSN All-Star,1975,AL
3445,1007872,Fred Lynn,lynnfr01,TSN Player of the Year,1975,AL
3446,1007872,Fred Lynn,lynnfr01,Gold Glove,1978,AL
3447,1007872,Fred Lynn,lynnfr01,TSN All-Star,1978,AL
3448,1007872,Fred Lynn,lynnfr01,Gold Glove,1979,AL
3449,1007872,Fred Lynn,lynnfr01,TSN All-Star,1979,AL
3450,1007872,Fred Lynn,lynnfr01,Gold Glove,1980,AL
3451,1007872,Fred Lynn,lynnfr01,ALCS MVP,1982,AL
3452,1007872,Fred Lynn,lynnfr01,All-Star Game MVP,1983,ML
3453,1007887,Ted Lyons,lyonste01,Baseball Magazine All-Star,1925,AL
3454,1007887,Ted Lyons,lyonste01,Baseball Magazine All-Star,1926,AL
3455,1007887,Ted Lyons,lyonste01,Baseball Magazine All-Star,1926,ML
3456,1007887,Ted Lyons,lyonste01,Baseball Magazine All-Star,1927,AL
3457,1007887,Ted Lyons,lyonste01,Baseball Magazine All-Star,1927,ML
3458,1007887,Ted Lyons,lyonste01,TSN All-Star,1927,ML
3459,1007887,Ted Lyons,lyonste01,Baseball Magazine All-Star,1930,AL
3460,1007887,Ted Lyons,lyonste01,Baseball Magazine All-Star,1930,ML
3461,1007904,Danny Macfayden,macfada01,Baseball Magazine All-Star,1936,NL
3462,11493,Manny Machado,machama01,Gold Glove,2013,AL
3463,11493,Manny Machado,machama01,Gold Glove,2015,AL
3464,11493,Manny Machado,machama01,Silver Slugger,2020,NL
3465,11493,Manny Machado,machama01,TSN All-Star,2020,NL
3466,11493,Manny Machado,machama01,TSN All-Star,2021,NL
3467,1007948,Garry Maddox,maddoga01,Gold Glove,1975,NL
3468,1007948,Garry Maddox,maddoga01,Gold Glove,1976,NL
3469,1007948,Garry Maddox,maddoga01,Gold Glove,1977,NL
3470,1007948,Garry Maddox,maddoga01,Gold Glove,1978,NL
3471,1007948,Garry Maddox,maddoga01,Gold Glove,1979,NL
3472,1007948,Garry Maddox,maddoga01,Gold Glove,1980,NL
